employee_id,first_name,last_name,email,store_id,role,hire_date,salary
EMP0250,Shirley,Reyes,ShirleyReyes@meridianpharma.com,DC010,Account Representative,2014-04-05,53772.55
EMP0251,Ryan,Walker,RyanWalker@meridianpharma.com,DC012,Sales Associate,2014-07-27,49320.69
EMP0252,Christine,Stewart,ChristineStewart@meridianpharma.com,DC001,Cashier,2018-11-01,32287.58
EMP0253,George,Phillips,GeorgePhillips@meridianpharma.com,DC013,Sales Associate,2020-05-24,54425.07
EMP0254,Andrew,Martinez,AndrewMartinez@meridianpharma.com,DC015,Store Manager,2023-04-04,81340.36
EMP0255,Jessica,Taylor,JessicaTaylor@meridianpharma.com,DC013,Pharmacist Liaison,2022-11-30,88457.8
EMP0256,George,Jackson,GeorgeJackson@meridianpharma.com,DC017,Logistics Coordinator,2019-08-11,50117.17
EMP0257,Janet,Nelson,JanetNelson@meridianpharma.com,DC017,Account Representative,2015-09-03,64793.66
EMP0258,Carol,Ward,CarolWard@meridianpharma.com,DC013,Store Manager,2020-08-28,65805.69
EMP0259,Jonathan,Morales,JonathanMorales@meridianpharma.com,DC010,Account Representative,2023-02-24,52205.2
EMP0260,Joseph,Turner,JosephTurner@meridianpharma.com,DC024,Sales Associate,2020-09-10,52837.54
EMP0261,Justin,Kelly,JustinKelly@meridianpharma.com,DC002,Account Representative,2015-11-30,63042.36
EMP0262,Timothy,Jackson,TimothyJackson@meridianpharma.com,DC008,Sales Associate,2020-06-03,61457.33
EMP0263,Robert,Cruz,RobertCruz@meridianpharma.com,DC005,Logistics Coordinator,2021-09-29,53439.0
EMP0264,Brandon,Stewart,BrandonStewart@meridianpharma.com,DC024,Sales Associate,2021-11-30,46713.1
EMP0265,Carol,Morris,CarolMorris@meridianpharma.com,DC011,Inventory Clerk,2019-02-26,45600.49
EMP0266,Melissa,King,MelissaKing@meridianpharma.com,DC007,Shift Supervisor,2017-02-16,49130.53
EMP0267,Joshua,Torres,JoshuaTorres@meridianpharma.com,DC023,Account Representative,2017-07-22,62093.8
EMP0268,Patrick,Scott,PatrickScott@meridianpharma.com,DC019,Logistics Coordinator,2024-01-18,69197.26
EMP0269,Charles,Nguyen,CharlesNguyen@meridianpharma.com,DC023,Cashier,2017-11-19,42242.52
EMP0270,Maria,Morris,MariaMorris@meridianpharma.com,DC018,Store Manager,2024-06-18,71176.03
EMP0271,Susan,Ward,SusanWard@meridianpharma.com,DC008,Shift Supervisor,2014-07-27,50968.77
EMP0272,Katherine,Robinson,KatherineRobinson@meridianpharma.com,DC014,Pharmacist Liaison,2022-01-17,75135.26
EMP0273,Sarah,Smith,SarahSmith@meridianpharma.com,DC006,Logistics Coordinator,2021-04-28,68281.15
EMP0274,Amy,Sanchez,AmySanchez@meridianpharma.com,DC010,Pharmacist Liaison,2017-03-15,79628.76
EMP0275,Barbara,Kelly,BarbaraKelly@meridianpharma.com,DC024,Sales Associate,2024-03-29,60970.77
EMP0276,Daniel,Jones,DanielJones@meridianpharma.com,DC013,Account Representative,2016-02-03,71846.6
EMP0277,Donna,Jones,DonnaJones@meridianpharma.com,,Cashier,2024-05-30,42985.72
EMP0278,Samuel,Cooper,SamuelCooper@meridianpharma.com,DC005,Account Representative,2017-01-22,55966.52
EMP0279,Christopher,Collins,ChristopherCollins@meridianpharma.com,DC023,Inventory Clerk,2014-02-27,43204.83
EMP0280,Larry,Harris,LarryHarris@meridianpharma.com,DC021,Logistics Coordinator,2023-04-11,57982.38
EMP0281,Rebecca,Gonzalez,RebeccaGonzalez@meridianpharma.com,DC005,Account Representative,2017-08-18,
EMP0282,Stephanie,Walker,StephanieWalker@meridianpharma.com,DC009,Pharmacist Liaison,2017-05-21,77985.73
EMP0283,Kimberly,Campbell,KimberlyCampbell@meridianpharma.com,DC002,Cashier,2019-03-22,34465.76
EMP0284,Nicholas,Flores,NicholasFlores@meridianpharma.com,DC021,Store Manager,2018-02-14,72428.09
EMP0285,Sarah,Morris,SarahMorris@meridianpharma.com,DC024,Pharmacist Liaison,2018-08-31,81080.26
EMP0286,Jonathan,Ramirez,JonathanRamirez@meridianpharma.com,DC022,Cashier,2019-11-23,36229.02
EMP0287,Elizabeth,Reed,ElizabethReed@meridianpharma.com,DC018,Shift Supervisor,2020-06-03,48778.06
EMP0288,Eric,Cruz,EricCruz@meridianpharma.com,DC007,Account Representative,2015-01-08,71041.29
EMP0289,Linda,Collins,LindaCollins@meridianpharma.com,DC014,Account Representative,2020-04-28,53082.68
EMP0290,Michelle,Williams,MichelleWilliams@meridianpharma.com,DC001,Shift Supervisor,2020-06-26,41151.34
EMP0291,Carolyn,Rodriguez,CarolynRodriguez@meridianpharma.com,DC002,Cashier,2024-06-21,36548.1
EMP0292,Lisa,Moore,LisaMoore@meridianpharma.com,DC024,Logistics Coordinator,2018-03-14,69454.99
EMP0293,Timothy,Carter,TimothyCarter@meridianpharma.com,DC022,Inventory Clerk,2021-04-30,44892.91
EMP0294,Jonathan,Gomez,JonathanGomez@meridianpharma.com,DC024,Shift Supervisor,2023-05-13,
EMP0295,Joshua,Reyes,JoshuaReyes@meridianpharma.com,DC018,Logistics Coordinator,2019-12-19,56999.31
EMP0296,Ryan,Hall,RyanHall@meridianpharma.com,DC007,Cashier,2014-05-12,40799.43
EMP0297,Robert,Walker,RobertWalker@meridianpharma.com,DC004,Sales Associate,2019-01-03,55079.69
EMP0298,Michael,Young,MichaelYoung@meridianpharma.com,DC013,Account Representative,2016-08-17,63373.87
EMP0299,Linda,Moore,LindaMoore@meridianpharma.com,DC010,Shift Supervisor,2023-02-24,55024.73
EMP0300,Emma,Kim,EmmaKim@meridianpharma.com,DC011,Shift Supervisor,2017-05-21,54364.45
EMP0301,Eric,Lewis,EricLewis@meridianpharma.com,DC009,Sales Associate,2020-03-30,61463.07
EMP0302,Daniel,Diaz,DanielDiaz@meridianpharma.com,DC002,Pharmacist Liaison,2024-07-23,79561.89
EMP0303,Anna,Green,AnnaGreen@meridianpharma.com,DC014,Inventory Clerk,2017-05-13,38288.68
EMP0304,Jacob,Walker,JacobWalker@meridianpharma.com,DC010,Inventory Clerk,2023-01-14,39470.29
EMP0305,Jason,Turner,JasonTurner@meridianpharma.com,DC005,Logistics Coordinator,2016-09-21,54476.41
EMP0306,David,Edwards,DavidEdwards@meridianpharma.com,DC003,Shift Supervisor,2014-07-31,44366.19
EMP0307,Helen,Garcia,HelenGarcia@meridianpharma.com,DC007,Shift Supervisor,2019-05-18,43386.23
EMP0308,Joshua,Johnson,JoshuaJohnson@meridianpharma.com,DC007,Cashier,2022-05-18,43194.61
EMP0309,Ashley,Cox,AshleyCox@meridianpharma.com,DC013,Shift Supervisor,2020-03-11,45240.57
EMP0310,Kathleen,Morgan,KathleenMorgan@meridianpharma.com,DC010,Store Manager,2018-01-13,70005.03
EMP0311,Richard,Stewart,RichardStewart@meridianpharma.com,DC011,Shift Supervisor,2018-02-27,45097.57
EMP0312,Mark,Jackson,MarkJackson@meridianpharma.com,,Logistics Coordinator,2017-04-24,52393.95
EMP0313,Timothy,Reed,TimothyReed@meridianpharma.com,DC016,Pharmacist Liaison,2016-11-20,82671.04
EMP0314,Patrick,Morales,PatrickMorales@meridianpharma.com,DC024,Pharmacist Liaison,2015-11-25,66524.93
EMP0315,Lisa,Cooper,LisaCooper@meridianpharma.com,DC002,Sales Associate,2023-05-30,59609.89
EMP0316,Debra,Miller,DebraMiller@meridianpharma.com,DC014,Inventory Clerk,2023-06-14,41759.08
EMP0317,Karen,Johnson,KarenJohnson@meridianpharma.com,DC015,Pharmacist Liaison,2014-09-05,78901.93
EMP0318,Brandon,Morris,BrandonMorris@meridianpharma.com,DC001,Sales Associate,2019-12-20,
EMP0319,Anna,Scott,AnnaScott@meridianpharma.com,DC010,Sales Associate,2019-08-20,58999.46
EMP0320,Daniel,Wilson,DanielWilson@meridianpharma.com,DC017,Inventory Clerk,2016-09-14,35769.87
EMP0321,Melissa,Wright,MelissaWright@meridianpharma.com,DC003,Pharmacist Liaison,2024-10-04,73416.11
EMP0322,Carolyn,Lewis,CarolynLewis@meridianpharma.com,DC003,Sales Associate,2015-01-18,51576.07
EMP0323,Jacob,Davis,JacobDavis@meridianpharma.com,DC023,Inventory Clerk,2014-12-05,39973.07
EMP0324,Kevin,Reed,KevinReed@meridianpharma.com,DC004,Sales Associate,2016-07-30,48047.79
EMP0325,Larry,Stewart,LarryStewart@meridianpharma.com,DC003,Store Manager,2024-02-01,70724.13
EMP0326,Daniel,Green,DanielGreen@meridianpharma.com,DC000,Inventory Clerk,2022-06-09,44352.43
EMP0327,Elizabeth,Hill,ElizabethHill@meridianpharma.com,DC008,Logistics Coordinator,2021-08-05,67499.47
EMP0328,Jack,Moore,JackMoore@meridianpharma.com,DC023,Cashier,2019-08-14,39992.75
EMP0329,Richard,Parker,RichardParker@meridianpharma.com,DC003,Pharmacist Liaison,2020-10-14,82817.25
EMP0330,Ronald,Adams,RonaldAdams@meridianpharma.com,DC0,Account Representative,2019-07-03,56720.75
EMP0331,Timothy,Parker,TimothyParker@meridianpharma.com,DC019,Logistics Coordinator,2014-12-18,64975.0
EMP0332,Ashley,Martinez,AshleyMartinez@meridianpharma.com,DC005,Logistics Coordinator,2021-12-25,65212.97
EMP0333,Stephanie,Green,StephanieGreen@meridianpharma.com,DC003,Sales Associate,2024-07-29,49810.47
EMP0334,Paul,Wilson,PaulWilson@meridianpharma.com,DC006,Logistics Coordinator,2019-01-13,60606.8
EMP0335,Susan,Brown,SusanBrown@meridianpharma.com,DC018,Cashier,2020-09-11,38135.35
EMP0336,Stephanie,Johnson,StephanieJohnson@meridianpharma.com,DC013,Cashier,2022-02-16,41954.31
EMP0337,Ashley,Kelly,AshleyKelly@meridianpharma.com,DC022,Logistics Coordinator,2015-11-26,52118.45
EMP0338,Angela,Jackson,AngelaJackson@meridianpharma.com,DC014,Store Manager,2018-09-21,64934.1
EMP0339,George,Allen,GeorgeAllen@meridianpharma.com,DC024,Account Representative,2020-08-29,65015.88
EMP0340,Sarah,Hill,SarahHill@meridianpharma.com,,Pharmacist Liaison,2023-06-10,78962.98
EMP0341,Kevin,Cruz,KevinCruz@meridianpharma.com,DC021,Inventory Clerk,2017-05-15,37527.08
EMP0342,Betty,Morris,BettyMorris@meridianpharma.com,DC013,Pharmacist Liaison,2017-04-08,81933.25
EMP0343,Emma,Young,EmmaYoung@meridianpharma.com,DC009,Logistics Coordinator,2018-02-04,51611.92
EMP0344,Nicole,Cooper,NicoleCooper@meridianpharma.com,DC018,Sales Associate,2024-09-08,57435.28
EMP0345,Anthony,Cruz,AnthonyCruz@meridianpharma.com,DC023,Cashier,2023-03-09,41282.13
EMP0346,Frank,Murphy,FrankMurphy@meridianpharma.com,DC010,Shift Supervisor,2016-10-31,50785.01
EMP0347,Timothy,Martinez,TimothyMartinez@meridianpharma.com,DC020,Account Representative,2020-07-12,60407.19
EMP0348,Alexander,Turner,AlexanderTurner@meridianpharma.com,DC012,Cashier,2015-03-24,40288.82
EMP0349,Melissa,Perez,MelissaPerez@meridianpharma.com,DC002,Logistics Coordinator,2024-11-04,64579.46
EMP0350,Laura,Wilson,LauraWilson@meridianpharma.com,DC0,Shift Supervisor,2019-09-23,52235.73
EMP0351,Alexander,Kelly,AlexanderKelly@meridianpharma.com,DC012,Logistics Coordinator,2019-03-12,64978.55
EMP0352,Nicholas,Martin,NicholasMartin@meridianpharma.com,DC001,Account Representative,2015-03-05,58157.48
EMP0353,David,Anderson,DavidAnderson@meridianpharma.com,DC024,Inventory Clerk,2017-11-27,37407.3
EMP0354,Anthony,Gutierrez,AnthonyGutierrez@meridianpharma.com,DC016,Cashier,2018-11-30,39697.12
EMP0355,William,Hill,WilliamHill@meridianpharma.com,DC023,Cashier,2014-04-03,41299.67
EMP0356,Frank,Perez,FrankPerez@meridianpharma.com,DC024,Shift Supervisor,2019-10-15,42819.76
EMP0357,Pamela,Diaz,PamelaDiaz@meridianpharma.com,DC008,Logistics Coordinator,2021-01-23,53044.37
EMP0358,Laura,Gomez,LauraGomez@meridianpharma.com,,Shift Supervisor,2019-01-16,49691.74
EMP0359,Raymond,Ramirez,RaymondRamirez@meridianpharma.com,DC023,Cashier,2020-06-22,31882.08
EMP0360,Lisa,Campbell,LisaCampbell@meridianpharma.com,DC015,Cashier,2016-12-10,39050.84
EMP0361,Katherine,Green,KatherineGreen@meridianpharma.com,DC020,Logistics Coordinator,2020-08-01,51618.91
EMP0362,Ryan,Richardson,RyanRichardson@meridianpharma.com,DC022,Store Manager,2024-04-20,72424.73
EMP0363,Sarah,Green,SarahGreen@meridianpharma.com,DC010,Cashier,2016-01-20,35303.66
EMP0364,Stephanie,Turner,StephanieTurner@meridianpharma.com,DC019,Logistics Coordinator,2018-09-29,53070.8
EMP0365,Alexander,Thompson,AlexanderThompson@meridianpharma.com,DC016,Store Manager,2015-07-29,62252.95
EMP0366,Samantha,Miller,SamanthaMiller@meridianpharma.com,DC001,Account Representative,2015-07-14,56015.99
EMP0367,Pamela,Cook,PamelaCook@meridianpharma.com,DC014,Account Representative,2018-08-30,67011.54
EMP0368,Nancy,Hernandez,NancyHernandez@meridianpharma.com,DC008,Store Manager,2014-05-14,64341.5
EMP0369,Nancy,Collins,NancyCollins@meridianpharma.com,DC016,Cashier,2020-06-03,32039.0
EMP0370,George,Cooper,GeorgeCooper@meridianpharma.com,DC002,Account Representative,2020-02-16,56515.87
EMP0371,Jack,Young,JackYoung@meridianpharma.com,DC002,Account Representative,2016-12-12,59292.12
EMP0372,Jeffrey,Thomas,JeffreyThomas@meridianpharma.com,DC008,Shift Supervisor,2023-02-03,52083.73
EMP0373,Raymond,Ward,RaymondWard@meridianpharma.com,DC006,Inventory Clerk,2022-10-20,35970.36
EMP0374,Linda,Reed,LindaReed@meridianpharma.com,DC009,Inventory Clerk,2017-08-18,46513.35
EMP0375,Emma,Wright,EmmaWright@meridianpharma.com,DC017,Cashier,2015-07-10,42730.93
EMP0376,Linda,Scott,LindaScott@meridianpharma.com,DC005,Inventory Clerk,2016-10-19,35146.22
EMP0377,Ashley,Gomez,AshleyGomez@meridianpharma.com,DC019,Store Manager,2021-01-15,67658.56
EMP0378,Katherine,Lopez,KatherineLopez@meridianpharma.com,DC024,Store Manager,2021-10-16,80084.8
EMP0379,Gary,Adams,GaryAdams@meridianpharma.com,DC024,Cashier,2022-03-13,42849.09
EMP0380,Carolyn,Rivera,CarolynRivera@meridianpharma.com,DC018,Logistics Coordinator,2016-06-11,68953.01
EMP0381,Angela,Wright,AngelaWright@meridianpharma.com,DC010,Pharmacist Liaison,2020-02-20,77868.48
EMP0382,Gary,Baker,GaryBaker@meridianpharma.com,DC002,Sales Associate,2015-02-12,55596.47
EMP0383,Robert,Thomas,RobertThomas@meridianpharma.com,DC006,Account Representative,2019-02-13,51864.43
EMP0384,Betty,Taylor,BettyTaylor@meridianpharma.com,DC010,Inventory Clerk,2023-10-22,45881.7
EMP0385,Christine,Campbell,ChristineCampbell@meridianpharma.com,DC012,Inventory Clerk,2014-08-01,38560.06
EMP0386,Carolyn,Robinson,CarolynRobinson@meridianpharma.com,DC003,Cashier,2014-01-05,33289.11
EMP0387,Nicole,Lewis,NicoleLewis@meridianpharma.com,DC015,Sales Associate,2014-02-03,56859.87
EMP0388,Edward,Taylor,EdwardTaylor@meridianpharma.com,DC008,Logistics Coordinator,2015-01-01,64134.5
EMP0389,Kenneth,Mitchell,KennethMitchell@meridianpharma.com,DC005,Logistics Coordinator,2022-09-04,65811.37
EMP0390,Samuel,Jackson,SamuelJackson@meridianpharma.com,DC019,Sales Associate,2020-11-04,56030.37
EMP0391,Patrick,Ramirez,PatrickRamirez@meridianpharma.com,DC005,Logistics Coordinator,2020-11-28,63237.29
EMP0392,Barbara,Gonzalez,BarbaraGonzalez@meridianpharma.com,DC004,Logistics Coordinator,2017-12-10,68853.95
EMP0393,Sarah,Young,SarahYoung@meridianpharma.com,DC003,Shift Supervisor,2020-03-16,49836.43
EMP0394,Andrew,Brown,AndrewBrown@meridianpharma.com,DC022,Store Manager,2016-04-21,70122.43
EMP0395,Maria,Gomez,MariaGomez@meridianpharma.com,DC002,Shift Supervisor,2019-07-21,46297.82
EMP0396,Katherine,Kim,KatherineKim@meridianpharma.com,DC001,Pharmacist Liaison,2024-06-22,71096.64
EMP0397,Larry,Turner,LarryTurner@meridianpharma.com,DC022,Inventory Clerk,2022-07-22,39579.35
EMP0398,Elizabeth,Williams,ElizabethWilliams@meridianpharma.com,DC001,Store Manager,2016-06-02,58747.88
EMP0399,Ronald,Cook,RonaldCook@meridianpharma.com,DC023,Logistics Coordinator,2018-10-01,63546.76
EMP0400,Jonathan,Morgan,JonathanMorgan@meridianpharma.com,DC009,Cashier,2017-06-23,31595.67
EMP0401,Karen,Morgan,KarenMorgan@meridianpharma.com,DC019,Cashier,2017-06-24,39403.32
EMP0402,Donald,Davis,DonaldDavis@meridianpharma.com,DC014,Cashier,2019-02-01,38314.94
EMP0403,Debra,Thompson,DebraThompson@meridianpharma.com,DC023,Inventory Clerk,2021-11-13,33304.94
EMP0404,Brian,Gutierrez,BrianGutierrez@meridianpharma.com,DC024,Store Manager,2015-11-15,66650.49
EMP0405,Paul,Thomas,PaulThomas@meridianpharma.com,DC001,Pharmacist Liaison,2023-01-19,74019.51
EMP0406,Kimberly,Kelly,KimberlyKelly@meridianpharma.com,DC016,Account Representative,2019-09-24,59538.65
EMP0407,Larry,Perez,LarryPerez@meridianpharma.com,DC009,Cashier,2024-01-11,37831.3
EMP0408,Sandra,Rogers,SandraRogers@meridianpharma.com,DC999,Shift Supervisor,2014-07-08,47710.53
EMP0409,Karen,Thompson,KarenThompson@meridianpharma.com,DC002,Logistics Coordinator,2016-07-08,55832.58
EMP0410,Patrick,Green,PatrickGreen@meridianpharma.com,DC003,Pharmacist Liaison,2015-05-05,75902.86
EMP0411,Daniel,Lewis,DanielLewis@meridianpharma.com,DC002,Logistics Coordinator,2014-10-10,67102.92
EMP0412,Michelle,Adams,MichelleAdams@meridianpharma.com,DC015,Sales Associate,2018-02-20,47852.21
EMP0413,Joshua,Richardson,JoshuaRichardson@meridianpharma.com,DC012,Account Representative,2022-08-31,68415.17
EMP0414,Brenda,Young,BrendaYoung@meridianpharma.com,DC014,Sales Associate,2016-08-12,54056.12
EMP0415,Alexander,Johnson,AlexanderJohnson@meridianpharma.com,DC001,Logistics Coordinator,2023-07-10,64283.08
EMP0416,Anthony,Ortiz,AnthonyOrtiz@meridianpharma.com,DC014,Account Representative,2024-10-12,53128.76
EMP0417,Janet,Scott,JanetScott@meridianpharma.com,DC008,Logistics Coordinator,2021-11-10,67480.23
EMP0418,Maria,Hernandez,MariaHernandez@meridianpharma.com,DC017,Inventory Clerk,2021-02-23,44342.49
EMP0419,Larry,Davis,LarryDavis@meridianpharma.com,DC005,Shift Supervisor,2017-04-09,44243.3
EMP0420,Ronald,Adams,RonaldAdams@meridianpharma.com,DC009,Shift Supervisor,2014-11-02,55471.47
EMP0421,Justin,Wilson,JustinWilson@meridianpharma.com,DC006,Account Representative,2019-03-24,58554.61
EMP0422,Melissa,Clark,MelissaClark@meridianpharma.com,DC015,Store Manager,2023-07-24,60653.94
EMP0423,Rachel,Hill,RachelHill@meridianpharma.com,DC023,Sales Associate,2016-05-30,59413.83
EMP0424,Barbara,Young,BarbaraYoung@meridianpharma.com,DC013,Sales Associate,2021-08-05,49638.9
EMP0425,Daniel,Brown,DanielBrown@meridianpharma.com,DC015,Shift Supervisor,2015-01-23,47550.61
EMP0426,Sarah,Thomas,SarahThomas@meridianpharma.com,DC000,Inventory Clerk,2016-03-22,44393.14
EMP0427,Benjamin,Hernandez,BenjaminHernandez@meridianpharma.com,DC009,Cashier,2014-03-31,43164.23
EMP0428,Samuel,Cruz,SamuelCruz@meridianpharma.com,DC003,Pharmacist Liaison,2015-05-17,64005.83
EMP0429,Nancy,Kelly,NancyKelly@meridianpharma.com,DC024,Logistics Coordinator,2019-07-26,49898.49
EMP0430,Daniel,Rivera,DanielRivera@meridianpharma.com,DC006,Store Manager,2017-02-20,68415.07
EMP0431,Brandon,Richardson,BrandonRichardson@meridianpharma.com,DC021,Store Manager,2019-08-06,67605.41
EMP0432,Linda,Lopez,LindaLopez@meridianpharma.com,DC005,Logistics Coordinator,2016-03-27,62345.85
EMP0433,Ashley,Cooper,AshleyCooper@meridianpharma.com,DC013,Pharmacist Liaison,2019-05-19,77003.01
EMP0434,Larry,Cook,LarryCook@meridianpharma.com,DC009,Inventory Clerk,2014-04-17,37502.68
EMP0435,Emily,Davis,EmilyDavis@meridianpharma.com,DC016,Pharmacist Liaison,2022-08-07,78025.31
EMP0436,Christopher,Gonzalez,ChristopherGonzalez@meridianpharma.com,DC008,Store Manager,2019-12-26,77227.59
EMP0437,Linda,Lewis,LindaLewis@meridianpharma.com,DC013,Pharmacist Liaison,2024-06-27,84635.86
EMP0438,Daniel,Walker,DanielWalker@meridianpharma.com,DC024,Pharmacist Liaison,2024-04-01,78221.47
EMP0439,Melissa,Reed,MelissaReed@meridianpharma.com,DC019,Shift Supervisor,2023-05-21,56202.7
EMP0440,Angela,Cooper,AngelaCooper@meridianpharma.com,DC016,Sales Associate,2015-01-05,45222.26
EMP0441,Robert,Ortiz,RobertOrtiz@meridianpharma.com,DC011,Shift Supervisor,2023-01-17,42096.55
EMP0442,Carol,Davis,CarolDavis@meridianpharma.com,,Inventory Clerk,2022-09-07,34664.07
EMP0443,George,Martinez,GeorgeMartinez@meridianpharma.com,DC022,Logistics Coordinator,2020-07-28,51350.95
EMP0444,Sarah,Lee,SarahLee@meridianpharma.com,DC014,Account Representative,2021-04-13,58624.0
EMP0445,Pamela,Ward,PamelaWard@meridianpharma.com,DC008,Inventory Clerk,2018-03-30,37338.14
EMP0446,Thomas,Thompson,ThomasThompson@meridianpharma.com,DC023,Logistics Coordinator,2023-07-17,69483.95
EMP0447,John,White,JohnWhite@meridianpharma.com,DC020,Shift Supervisor,2021-03-04,49253.3
EMP0448,Charles,Nelson,CharlesNelson@meridianpharma.com,DC008,Pharmacist Liaison,2017-08-01,67248.28
EMP0449,Barbara,Nelson,BarbaraNelson@meridianpharma.com,DC009,Shift Supervisor,2016-10-19,51352.75
EMP0450,Susan,Smith,SusanSmith@meridianpharma.com,DC015,Logistics Coordinator,2024-11-13,52676.67
EMP0451,Timothy,Hall,TimothyHall@meridianpharma.com,DC004,Account Representative,2022-11-05,70297.48
EMP0452,Rachel,Lewis,RachelLewis@meridianpharma.com,DC003,Sales Associate,2017-04-22,44565.42
EMP0453,Susan,Martinez,SusanMartinez@meridianpharma.com,DC013,Inventory Clerk,2022-03-18,34173.78
EMP0454,Barbara,Baker,BarbaraBaker@meridianpharma.com,DC020,Account Representative,2021-11-25,52511.7
EMP0455,Nancy,Cox,NancyCox@meridianpharma.com,DC006,Sales Associate,2015-02-19,50225.92
EMP0456,Jason,Peterson,JasonPeterson@meridianpharma.com,DC024,Store Manager,2021-05-29,64500.25
EMP0457,Michael,Gomez,MichaelGomez@meridianpharma.com,DC016,Inventory Clerk,2014-08-12,38075.31
EMP0458,Donna,Kim,DonnaKim@meridianpharma.com,DC004,Sales Associate,2016-04-27,47309.15
EMP0459,David,Stewart,DavidStewart@meridianpharma.com,DC010,Logistics Coordinator,2019-04-13,59228.67
EMP0460,Barbara,Cooper,BarbaraCooper@meridianpharma.com,DC012,Logistics Coordinator,2018-02-22,53087.63
EMP0461,Jeffrey,Reyes,JeffreyReyes@meridianpharma.com,DC009,Sales Associate,2015-09-12,57890.68
EMP0462,David,Hall,DavidHall@meridianpharma.com,DC014,Shift Supervisor,2020-03-17,40953.18
EMP0463,Eric,Turner,EricTurner@meridianpharma.com,DC022,Account Representative,2020-06-03,70673.31
EMP0464,David,Gomez,DavidGomez@meridianpharma.com,DC023,Sales Associate,2019-08-19,54596.2
EMP0465,Emma,Richardson,EmmaRichardson@meridianpharma.com,DC015,Inventory Clerk,2024-08-23,46586.62
EMP0466,Matthew,Taylor,MatthewTaylor@meridianpharma.com,DC003,Logistics Coordinator,2016-04-07,69544.57
EMP0467,Scott,King,ScottKing@meridianpharma.com,DC024,Cashier,2014-12-23,35490.05
EMP0468,Carol,Scott,CarolScott@meridianpharma.com,DC001,Logistics Coordinator,2015-04-06,57713.18
EMP0469,Nicole,Howard,NicoleHoward@meridianpharma.com,DC004,Cashier,2020-04-23,40422.26
EMP0470,Jonathan,Hall,JonathanHall@meridianpharma.com,DC009,Logistics Coordinator,2021-05-06,59157.37
EMP0471,John,Thompson,JohnThompson@meridianpharma.com,DC005,Logistics Coordinator,2014-06-08,57334.59
EMP0472,Alexander,Walker,AlexanderWalker@meridianpharma.com,DC016,Store Manager,2024-01-23,66664.09
EMP0473,Joshua,Flores,JoshuaFlores@meridianpharma.com,DC016,Cashier,2024-11-27,41548.14
EMP0474,Maria,Cruz,MariaCruz@meridianpharma.com,DC011,Store Manager,2022-03-05,67719.19
EMP0475,Matthew,Cruz,MatthewCruz@meridianpharma.com,DC014,Account Representative,2022-07-08,62877.31
EMP0476,Linda,Rogers,LindaRogers@meridianpharma.com,DC003,Store Manager,2021-12-16,69861.73
EMP0477,Anna,Reed,AnnaReed@meridianpharma.com,DC000,Shift Supervisor,2023-05-22,40897.97
EMP0478,Michael,Campbell,MichaelCampbell@meridianpharma.com,DC009,Pharmacist Liaison,2023-03-28,74923.26
EMP0479,Jessica,Brown,JessicaBrown@meridianpharma.com,DC016,Account Representative,2015-12-29,72357.11
EMP0480,Stephen,Hall,StephenHall@meridianpharma.com,DC009,Cashier,2017-03-13,30945.88
EMP0481,Emma,Ramirez,EmmaRamirez@meridianpharma.com,DC021,Shift Supervisor,2021-08-07,43350.72
EMP0482,Shirley,Williams,ShirleyWilliams@meridianpharma.com,DC022,Sales Associate,2019-04-26,60789.58
EMP0483,Scott,Johnson,ScottJohnson@meridianpharma.com,DC020,Store Manager,2021-12-29,80815.18
EMP0484,Edward,Carter,EdwardCarter@meridianpharma.com,DC015,Store Manager,2016-06-12,68907.41
EMP0485,Samantha,Gomez,SamanthaGomez@meridianpharma.com,DC001,Pharmacist Liaison,2020-04-18,79666.16
EMP0486,Joshua,Wilson,JoshuaWilson@meridianpharma.com,DC011,Store Manager,2021-03-08,65538.26
EMP0487,Christine,Hill,ChristineHill@meridianpharma.com,DC017,Shift Supervisor,2024-02-03,40883.94
EMP0488,Scott,Phillips,ScottPhillips@meridianpharma.com,DC022,Inventory Clerk,2022-02-02,33497.46
EMP0489,Donna,King,DonnaKing@meridianpharma.com,DC013,Logistics Coordinator,2022-04-06,50016.98
EMP0490,Emma,Harris,EmmaHarris@meridianpharma.com,DC023,Shift Supervisor,2021-09-12,48744.75
EMP0491,Debra,Rivera,DebraRivera@meridianpharma.com,DC006,Inventory Clerk,2017-04-18,34482.28
EMP0492,Kimberly,Bailey,KimberlyBailey@meridianpharma.com,DC006,Pharmacist Liaison,2021-05-04,65212.87
EMP0493,Maria,Flores,MariaFlores@meridianpharma.com,DC011,Pharmacist Liaison,2016-12-03,78066.28
EMP0494,Jessica,Stewart,JessicaStewart@meridianpharma.com,DC021,Cashier,2019-04-19,41806.77
EMP0495,Rachel,Carter,RachelCarter@meridianpharma.com,DC014,Sales Associate,2023-10-07,59747.16
EMP0496,Betty,Baker,BettyBaker@meridianpharma.com,DC019,Account Representative,2015-08-10,58604.79
EMP0497,David,Morales,DavidMorales@meridianpharma.com,DC006,Pharmacist Liaison,2021-02-11,64402.55
EMP0498,Anthony,Perez,AnthonyPerez@meridianpharma.com,DC006,Account Representative,2022-10-22,68152.2
EMP0499,Brandon,Parker,BrandonParker@meridianpharma.com,DC013,Logistics Coordinator,2024-10-28,
