employee_id,first_name,last_name,email,store_id,role,hire_date,salary
EMP0250,Shirley,Reyes,ShirleyReyes@meridianpharma.com,DC010,Account Representative,4/5/2014,53772.55
EMP0251,Ryan,Walker,RyanWalker@meridianpharma.com,DC012,Sales Associate,7/27/2014,49320.69
EMP0252,Christine,Stewart,ChristineStewart@meridianpharma.com,DC001,Cashier,11/1/2018,32287.58
EMP0253,George,Phillips,GeorgePhillips@meridianpharma.com,DC013,Sales Associate,5/24/2020,54425.07
EMP0254,Andrew,Martinez,AndrewMartinez@meridianpharma.com,DC015,Store Manager,4/4/2023,81340.36
EMP0255,Jessica,Taylor,JessicaTaylor@meridianpharma.com,DC013,Pharmacist Liaison,11/30/2022,88457.80
EMP0256,George,Jackson,GeorgeJackson@meridianpharma.com,DC017,Logistics Coordinator,8/11/2019,50117.17
EMP0257,Janet,Nelson,JanetNelson@meridianpharma.com,DC017,Account Representative,9/3/2015,64793.66
EMP0258,Carol,Ward,CarolWard@meridianpharma.com,DC013,Store Manager,8/28/2020,65805.69
EMP0259,Jonathan,Morales,JonathanMorales@meridianpharma.com,DC010,Account Representative,2/24/2023,52205.20
EMP0260,Joseph,Turner,JosephTurner@meridianpharma.com,DC024,Sales Associate,9/10/2020,52837.54
EMP0261,Justin,Kelly,JustinKelly@meridianpharma.com,DC002,Account Representative,11/30/2015,63042.36
EMP0262,Timothy,Jackson,TimothyJackson@meridianpharma.com,DC008,Sales Associate,6/3/2020,61457.33
EMP0263,Robert,Cruz,RobertCruz@meridianpharma.com,DC005,Logistics Coordinator,9/29/2021,53439.00
EMP0264,Brandon,Stewart,BrandonStewart@meridianpharma.com,DC024,Sales Associate,11/30/2021,46713.10
EMP0265,Carol,Morris,CarolMorris@meridianpharma.com,DC011,Inventory Clerk,2/26/2019,45600.49
EMP0266,Melissa,King,MelissaKing@meridianpharma.com,DC007,Shift Supervisor,2/16/2017,49130.53
EMP0267,Joshua,Torres,JoshuaTorres@meridianpharma.com,DC023,Account Representative,7/22/2017,62093.80
EMP0268,Patrick,Scott,PatrickScott@meridianpharma.com,DC019,Logistics Coordinator,1/18/2024,69197.26
EMP0269,Charles,Nguyen,CharlesNguyen@meridianpharma.com,DC023,Cashier,11/19/2017,42242.52
EMP0270,Maria,Morris,MariaMorris@meridianpharma.com,DC018,Store Manager,6/18/2024,71176.03
EMP0271,Susan,Ward,SusanWard@meridianpharma.com,DC008,Shift Supervisor,7/27/2014,50968.77
EMP0272,Katherine,Robinson,KatherineRobinson@meridianpharma.com,DC014,Pharmacist Liaison,1/17/2022,75135.26
EMP0273,Sarah,Smith,SarahSmith@meridianpharma.com,DC006,Logistics Coordinator,4/28/2021,68281.15
EMP0274,Amy,Sanchez,AmySanchez@meridianpharma.com,DC010,Pharmacist Liaison,3/15/2017,79628.76
EMP0275,Barbara,Kelly,BarbaraKelly@meridianpharma.com,DC024,Sales Associate,3/29/2024,60970.77
EMP0276,Daniel,Jones,DanielJones@meridianpharma.com,DC013,Account Representative,2/3/2016,71846.60
EMP0277,Donna,Jones,DonnaJones@meridianpharma.com,,Cashier,5/30/2024,42985.72
EMP0278,Samuel,Cooper,SamuelCooper@meridianpharma.com,DC005,Account Representative,1/22/2017,55966.52
EMP0279,Christopher,Collins,ChristopherCollins@meridianpharma.com,DC023,Inventory Clerk,2/27/2014,43204.83
EMP0280,Larry,Harris,LarryHarris@meridianpharma.com,DC021,Logistics Coordinator,4/11/2023,57982.38
EMP0281,Rebecca,Gonzalez,RebeccaGonzalez@meridianpharma.com,DC005,Account Representative,8/18/2017,
EMP0282,Stephanie,Walker,StephanieWalker@meridianpharma.com,DC009,Pharmacist Liaison,5/21/2017,77985.73
EMP0283,Kimberly,Campbell,KimberlyCampbell@meridianpharma.com,DC002,Cashier,3/22/2019,34465.76
EMP0284,Nicholas,Flores,NicholasFlores@meridianpharma.com,DC021,Store Manager,2/14/2018,72428.09
EMP0285,Sarah,Morris,SarahMorris@meridianpharma.com,DC024,Pharmacist Liaison,8/31/2018,81080.26
EMP0286,Jonathan,Ramirez,JonathanRamirez@meridianpharma.com,DC022,Cashier,11/23/2019,36229.02
EMP0287,Elizabeth,Reed,ElizabethReed@meridianpharma.com,DC018,Shift Supervisor,6/3/2020,48778.06
EMP0288,Eric,Cruz,EricCruz@meridianpharma.com,DC007,Account Representative,1/8/2015,71041.29
EMP0289,Linda,Collins,LindaCollins@meridianpharma.com,DC014,Account Representative,4/28/2020,53082.68
EMP0290,Michelle,Williams,MichelleWilliams@meridianpharma.com,DC001,Shift Supervisor,6/26/2020,41151.34
EMP0291,Carolyn,Rodriguez,CarolynRodriguez@meridianpharma.com,DC002,Cashier,6/21/2024,36548.10
EMP0292,Lisa,Moore,LisaMoore@meridianpharma.com,DC024,Logistics Coordinator,3/14/2018,69454.99
EMP0293,Timothy,Carter,TimothyCarter@meridianpharma.com,DC022,Inventory Clerk,4/30/2021,44892.91
EMP0294,Jonathan,Gomez,JonathanGomez@meridianpharma.com,DC024,Shift Supervisor,5/13/2023,
EMP0295,Joshua,Reyes,JoshuaReyes@meridianpharma.com,DC018,Logistics Coordinator,12/19/2019,56999.31
EMP0296,Ryan,Hall,RyanHall@meridianpharma.com,DC007,Cashier,5/12/2014,40799.43
EMP0297,Robert,Walker,RobertWalker@meridianpharma.com,DC004,Sales Associate,1/3/2019,55079.69
EMP0298,Michael,Young,MichaelYoung@meridianpharma.com,DC013,Account Representative,8/17/2016,63373.87
EMP0299,Linda,Moore,LindaMoore@meridianpharma.com,DC010,Shift Supervisor,2/24/2023,55024.73
EMP0300,Emma,Kim,EmmaKim@meridianpharma.com,DC011,Shift Supervisor,5/21/2017,54364.45
EMP0301,Eric,Lewis,EricLewis@meridianpharma.com,DC009,Sales Associate,3/30/2020,61463.07
EMP0302,Daniel,Diaz,DanielDiaz@meridianpharma.com,DC002,Pharmacist Liaison,7/23/2024,79561.89
EMP0303,Anna,Green,AnnaGreen@meridianpharma.com,DC014,Inventory Clerk,5/13/2017,38288.68
EMP0304,Jacob,Walker,JacobWalker@meridianpharma.com,DC010,Inventory Clerk,1/14/2023,39470.29
EMP0305,Jason,Turner,JasonTurner@meridianpharma.com,DC005,Logistics Coordinator,9/21/2016,54476.41
EMP0306,David,Edwards,DavidEdwards@meridianpharma.com,DC003,Shift Supervisor,7/31/2014,44366.19
EMP0307,Helen,Garcia,HelenGarcia@meridianpharma.com,DC007,Shift Supervisor,5/18/2019,43386.23
EMP0308,Joshua,Johnson,JoshuaJohnson@meridianpharma.com,DC007,Cashier,5/18/2022,43194.61
EMP0309,Ashley,Cox,AshleyCox@meridianpharma.com,DC013,Shift Supervisor,3/11/2020,45240.57
EMP0310,Kathleen,Morgan,KathleenMorgan@meridianpharma.com,DC010,Store Manager,1/13/2018,70005.03
EMP0311,Richard,Stewart,RichardStewart@meridianpharma.com,DC011,Shift Supervisor,2/27/2018,45097.57
EMP0312,Mark,Jackson,MarkJackson@meridianpharma.com,,Logistics Coordinator,4/24/2017,52393.95
EMP0313,Timothy,Reed,TimothyReed@meridianpharma.com,DC016,Pharmacist Liaison,11/20/2016,82671.04
EMP0314,Patrick,Morales,PatrickMorales@meridianpharma.com,DC024,Pharmacist Liaison,11/25/2015,66524.93
EMP0315,Lisa,Cooper,LisaCooper@meridianpharma.com,DC002,Sales Associate,5/30/2023,59609.89
EMP0316,Debra,Miller,DebraMiller@meridianpharma.com,DC014,Inventory Clerk,6/14/2023,41759.08
EMP0317,Karen,Johnson,KarenJohnson@meridianpharma.com,DC015,Pharmacist Liaison,9/5/2014,78901.93
EMP0318,Brandon,Morris,BrandonMorris@meridianpharma.com,DC001,Sales Associate,12/20/2019,
EMP0319,Anna,Scott,AnnaScott@meridianpharma.com,DC010,Sales Associate,8/20/2019,58999.46
EMP0320,Daniel,Wilson,DanielWilson@meridianpharma.com,DC017,Inventory Clerk,9/14/2016,35769.87
EMP0321,Melissa,Wright,MelissaWright@meridianpharma.com,DC003,Pharmacist Liaison,10/4/2024,73416.11
EMP0322,Carolyn,Lewis,CarolynLewis@meridianpharma.com,DC003,Sales Associate,1/18/2015,51576.07
EMP0323,Jacob,Davis,JacobDavis@meridianpharma.com,DC023,Inventory Clerk,12/5/2014,39973.07
EMP0324,Kevin,Reed,KevinReed@meridianpharma.com,DC004,Sales Associate,7/30/2016,48047.79
EMP0325,Larry,Stewart,LarryStewart@meridianpharma.com,DC003,Store Manager,2/1/2024,70724.13
EMP0326,Daniel,Green,DanielGreen@meridianpharma.com,DC000,Inventory Clerk,6/9/2022,44352.43
EMP0327,Elizabeth,Hill,ElizabethHill@meridianpharma.com,DC008,Logistics Coordinator,8/5/2021,67499.47
EMP0328,Jack,Moore,JackMoore@meridianpharma.com,DC023,Cashier,8/14/2019,39992.75
EMP0329,Richard,Parker,RichardParker@meridianpharma.com,DC003,Pharmacist Liaison,10/14/2020,82817.25
EMP0330,Ronald,Adams,RonaldAdams@meridianpharma.com,DC0,Account Representative,7/3/2019,56720.75
EMP0331,Timothy,Parker,TimothyParker@meridianpharma.com,DC019,Logistics Coordinator,12/18/2014,64975.00
EMP0332,Ashley,Martinez,AshleyMartinez@meridianpharma.com,DC005,Logistics Coordinator,12/25/2021,65212.97
EMP0333,Stephanie,Green,StephanieGreen@meridianpharma.com,DC003,Sales Associate,7/29/2024,49810.47
EMP0334,Paul,Wilson,PaulWilson@meridianpharma.com,DC006,Logistics Coordinator,1/13/2019,60606.80
EMP0335,Susan,Brown,SusanBrown@meridianpharma.com,DC018,Cashier,9/11/2020,38135.35
EMP0336,Stephanie,Johnson,StephanieJohnson@meridianpharma.com,DC013,Cashier,2/16/2022,41954.31
EMP0337,Ashley,Kelly,AshleyKelly@meridianpharma.com,DC022,Logistics Coordinator,11/26/2015,52118.45
EMP0338,Angela,Jackson,AngelaJackson@meridianpharma.com,DC014,Store Manager,9/21/2018,64934.10
EMP0339,George,Allen,GeorgeAllen@meridianpharma.com,DC024,Account Representative,8/29/2020,65015.88
EMP0340,Sarah,Hill,SarahHill@meridianpharma.com,,Pharmacist Liaison,6/10/2023,78962.98
EMP0341,Kevin,Cruz,KevinCruz@meridianpharma.com,DC021,Inventory Clerk,5/15/2017,37527.08
EMP0342,Betty,Morris,BettyMorris@meridianpharma.com,DC013,Pharmacist Liaison,4/8/2017,81933.25
EMP0343,Emma,Young,EmmaYoung@meridianpharma.com,DC009,Logistics Coordinator,2/4/2018,51611.92
EMP0344,Nicole,Cooper,NicoleCooper@meridianpharma.com,DC018,Sales Associate,9/8/2024,57435.28
EMP0345,Anthony,Cruz,AnthonyCruz@meridianpharma.com,DC023,Cashier,3/9/2023,41282.13
EMP0346,Frank,Murphy,FrankMurphy@meridianpharma.com,DC010,Shift Supervisor,10/31/2016,50785.01
EMP0347,Timothy,Martinez,TimothyMartinez@meridianpharma.com,DC020,Account Representative,7/12/2020,60407.19
EMP0348,Alexander,Turner,AlexanderTurner@meridianpharma.com,DC012,Cashier,3/24/2015,40288.82
EMP0349,Melissa,Perez,MelissaPerez@meridianpharma.com,DC002,Logistics Coordinator,11/4/2024,64579.46
EMP0350,Laura,Wilson,LauraWilson@meridianpharma.com,DC0,Shift Supervisor,9/23/2019,52235.73
EMP0351,Alexander,Kelly,AlexanderKelly@meridianpharma.com,DC012,Logistics Coordinator,3/12/2019,64978.55
EMP0352,Nicholas,Martin,NicholasMartin@meridianpharma.com,DC001,Account Representative,3/5/2015,58157.48
EMP0353,David,Anderson,DavidAnderson@meridianpharma.com,DC024,Inventory Clerk,11/27/2017,37407.30
EMP0354,Anthony,Gutierrez,AnthonyGutierrez@meridianpharma.com,DC016,Cashier,11/30/2018,39697.12
EMP0355,William,Hill,WilliamHill@meridianpharma.com,DC023,Cashier,4/3/2014,41299.67
EMP0356,Frank,Perez,FrankPerez@meridianpharma.com,DC024,Shift Supervisor,10/15/2019,42819.76
EMP0357,Pamela,Diaz,PamelaDiaz@meridianpharma.com,DC008,Logistics Coordinator,1/23/2021,53044.37
EMP0358,Laura,Gomez,LauraGomez@meridianpharma.com,,Shift Supervisor,1/16/2019,49691.74
EMP0359,Raymond,Ramirez,RaymondRamirez@meridianpharma.com,DC023,Cashier,6/22/2020,31882.08
EMP0360,Lisa,Campbell,LisaCampbell@meridianpharma.com,DC015,Cashier,12/10/2016,39050.84
EMP0361,Katherine,Green,KatherineGreen@meridianpharma.com,DC020,Logistics Coordinator,8/1/2020,51618.91
EMP0362,Ryan,Richardson,RyanRichardson@meridianpharma.com,DC022,Store Manager,4/20/2024,72424.73
EMP0363,Sarah,Green,SarahGreen@meridianpharma.com,DC010,Cashier,1/20/2016,35303.66
EMP0364,Stephanie,Turner,StephanieTurner@meridianpharma.com,DC019,Logistics Coordinator,9/29/2018,53070.80
EMP0365,Alexander,Thompson,AlexanderThompson@meridianpharma.com,DC016,Store Manager,7/29/2015,62252.95
EMP0366,Samantha,Miller,SamanthaMiller@meridianpharma.com,DC001,Account Representative,7/14/2015,56015.99
EMP0367,Pamela,Cook,PamelaCook@meridianpharma.com,DC014,Account Representative,8/30/2018,67011.54
EMP0368,Nancy,Hernandez,NancyHernandez@meridianpharma.com,DC008,Store Manager,5/14/2014,64341.50
EMP0369,Nancy,Collins,NancyCollins@meridianpharma.com,DC016,Cashier,6/3/2020,32039.00
EMP0370,George,Cooper,GeorgeCooper@meridianpharma.com,DC002,Account Representative,2/16/2020,56515.87
EMP0371,Jack,Young,JackYoung@meridianpharma.com,DC002,Account Representative,12/12/2016,59292.12
EMP0372,Jeffrey,Thomas,JeffreyThomas@meridianpharma.com,DC008,Shift Supervisor,2/3/2023,52083.73
EMP0373,Raymond,Ward,RaymondWard@meridianpharma.com,DC006,Inventory Clerk,10/20/2022,35970.36
EMP0374,Linda,Reed,LindaReed@meridianpharma.com,DC009,Inventory Clerk,8/18/2017,46513.35
EMP0375,Emma,Wright,EmmaWright@meridianpharma.com,DC017,Cashier,7/10/2015,42730.93
EMP0376,Linda,Scott,LindaScott@meridianpharma.com,DC005,Inventory Clerk,10/19/2016,35146.22
EMP0377,Ashley,Gomez,AshleyGomez@meridianpharma.com,DC019,Store Manager,1/15/2021,67658.56
EMP0378,Katherine,Lopez,KatherineLopez@meridianpharma.com,DC024,Store Manager,10/16/2021,80084.80
EMP0379,Gary,Adams,GaryAdams@meridianpharma.com,DC024,Cashier,3/13/2022,42849.09
EMP0380,Carolyn,Rivera,CarolynRivera@meridianpharma.com,DC018,Logistics Coordinator,6/11/2016,68953.01
EMP0381,Angela,Wright,AngelaWright@meridianpharma.com,DC010,Pharmacist Liaison,2/20/2020,77868.48
EMP0382,Gary,Baker,GaryBaker@meridianpharma.com,DC002,Sales Associate,2/12/2015,55596.47
EMP0383,Robert,Thomas,RobertThomas@meridianpharma.com,DC006,Account Representative,2/13/2019,51864.43
EMP0384,Betty,Taylor,BettyTaylor@meridianpharma.com,DC010,Inventory Clerk,10/22/2023,45881.70
EMP0385,Christine,Campbell,ChristineCampbell@meridianpharma.com,DC012,Inventory Clerk,8/1/2014,38560.06
EMP0386,Carolyn,Robinson,CarolynRobinson@meridianpharma.com,DC003,Cashier,1/5/2014,33289.11
EMP0387,Nicole,Lewis,NicoleLewis@meridianpharma.com,DC015,Sales Associate,2/3/2014,56859.87
EMP0388,Edward,Taylor,EdwardTaylor@meridianpharma.com,DC008,Logistics Coordinator,1/1/2015,64134.50
EMP0389,Kenneth,Mitchell,KennethMitchell@meridianpharma.com,DC005,Logistics Coordinator,9/4/2022,65811.37
EMP0390,Samuel,Jackson,SamuelJackson@meridianpharma.com,DC019,Sales Associate,11/4/2020,56030.37
EMP0391,Patrick,Ramirez,PatrickRamirez@meridianpharma.com,DC005,Logistics Coordinator,11/28/2020,63237.29
EMP0392,Barbara,Gonzalez,BarbaraGonzalez@meridianpharma.com,DC004,Logistics Coordinator,12/10/2017,68853.95
EMP0393,Sarah,Young,SarahYoung@meridianpharma.com,DC003,Shift Supervisor,3/16/2020,49836.43
EMP0394,Andrew,Brown,AndrewBrown@meridianpharma.com,DC022,Store Manager,4/21/2016,70122.43
EMP0395,Maria,Gomez,MariaGomez@meridianpharma.com,DC002,Shift Supervisor,7/21/2019,46297.82
EMP0396,Katherine,Kim,KatherineKim@meridianpharma.com,DC001,Pharmacist Liaison,6/22/2024,71096.64
EMP0397,Larry,Turner,LarryTurner@meridianpharma.com,DC022,Inventory Clerk,7/22/2022,39579.35
EMP0398,Elizabeth,Williams,ElizabethWilliams@meridianpharma.com,DC001,Store Manager,6/2/2016,58747.88
EMP0399,Ronald,Cook,RonaldCook@meridianpharma.com,DC023,Logistics Coordinator,10/1/2018,63546.76
EMP0400,Jonathan,Morgan,JonathanMorgan@meridianpharma.com,DC009,Cashier,6/23/2017,31595.67
EMP0401,Karen,Morgan,KarenMorgan@meridianpharma.com,DC019,Cashier,6/24/2017,39403.32
EMP0402,Donald,Davis,DonaldDavis@meridianpharma.com,DC014,Cashier,2/1/2019,38314.94
EMP0403,Debra,Thompson,DebraThompson@meridianpharma.com,DC023,Inventory Clerk,11/13/2021,33304.94
EMP0404,Brian,Gutierrez,BrianGutierrez@meridianpharma.com,DC024,Store Manager,11/15/2015,66650.49
EMP0405,Paul,Thomas,PaulThomas@meridianpharma.com,DC001,Pharmacist Liaison,1/19/2023,74019.51
EMP0406,Kimberly,Kelly,KimberlyKelly@meridianpharma.com,DC016,Account Representative,9/24/2019,59538.65
EMP0407,Larry,Perez,LarryPerez@meridianpharma.com,DC009,Cashier,1/11/2024,37831.30
EMP0408,Sandra,Rogers,SandraRogers@meridianpharma.com,DC999,Shift Supervisor,7/8/2014,47710.53
EMP0409,Karen,Thompson,KarenThompson@meridianpharma.com,DC002,Logistics Coordinator,7/8/2016,55832.58
EMP0410,Patrick,Green,PatrickGreen@meridianpharma.com,DC003,Pharmacist Liaison,5/5/2015,75902.86
EMP0411,Daniel,Lewis,DanielLewis@meridianpharma.com,DC002,Logistics Coordinator,10/10/2014,67102.92
EMP0412,Michelle,Adams,MichelleAdams@meridianpharma.com,DC015,Sales Associate,2/20/2018,47852.21
EMP0413,Joshua,Richardson,JoshuaRichardson@meridianpharma.com,DC012,Account Representative,8/31/2022,68415.17
EMP0414,Brenda,Young,BrendaYoung@meridianpharma.com,DC014,Sales Associate,8/12/2016,54056.12
EMP0415,Alexander,Johnson,AlexanderJohnson@meridianpharma.com,DC001,Logistics Coordinator,7/10/2023,64283.08
EMP0416,Anthony,Ortiz,AnthonyOrtiz@meridianpharma.com,DC014,Account Representative,10/12/2024,53128.76
EMP0417,Janet,Scott,JanetScott@meridianpharma.com,DC008,Logistics Coordinator,11/10/2021,67480.23
EMP0418,Maria,Hernandez,MariaHernandez@meridianpharma.com,DC017,Inventory Clerk,2/23/2021,44342.49
EMP0419,Larry,Davis,LarryDavis@meridianpharma.com,DC005,Shift Supervisor,4/9/2017,44243.30
EMP0420,Ronald,Adams,RonaldAdams@meridianpharma.com,DC009,Shift Supervisor,11/2/2014,55471.47
EMP0421,Justin,Wilson,JustinWilson@meridianpharma.com,DC006,Account Representative,3/24/2019,58554.61
EMP0422,Melissa,Clark,MelissaClark@meridianpharma.com,DC015,Store Manager,7/24/2023,60653.94
EMP0423,Rachel,Hill,RachelHill@meridianpharma.com,DC023,Sales Associate,5/30/2016,59413.83
EMP0424,Barbara,Young,BarbaraYoung@meridianpharma.com,DC013,Sales Associate,8/5/2021,49638.90
EMP0425,Daniel,Brown,DanielBrown@meridianpharma.com,DC015,Shift Supervisor,1/23/2015,47550.61
EMP0426,Sarah,Thomas,SarahThomas@meridianpharma.com,DC000,Inventory Clerk,3/22/2016,44393.14
EMP0427,Benjamin,Hernandez,BenjaminHernandez@meridianpharma.com,DC009,Cashier,3/31/2014,43164.23
EMP0428,Samuel,Cruz,SamuelCruz@meridianpharma.com,DC003,Pharmacist Liaison,5/17/2015,64005.83
EMP0429,Nancy,Kelly,NancyKelly@meridianpharma.com,DC024,Logistics Coordinator,7/26/2019,49898.49
EMP0430,Daniel,Rivera,DanielRivera@meridianpharma.com,DC006,Store Manager,2/20/2017,68415.07
EMP0431,Brandon,Richardson,BrandonRichardson@meridianpharma.com,DC021,Store Manager,8/6/2019,67605.41
EMP0432,Linda,Lopez,LindaLopez@meridianpharma.com,DC005,Logistics Coordinator,3/27/2016,62345.85
EMP0433,Ashley,Cooper,AshleyCooper@meridianpharma.com,DC013,Pharmacist Liaison,5/19/2019,77003.01
EMP0434,Larry,Cook,LarryCook@meridianpharma.com,DC009,Inventory Clerk,4/17/2014,37502.68
EMP0435,Emily,Davis,EmilyDavis@meridianpharma.com,DC016,Pharmacist Liaison,8/7/2022,78025.31
EMP0436,Christopher,Gonzalez,ChristopherGonzalez@meridianpharma.com,DC008,Store Manager,12/26/2019,77227.59
EMP0437,Linda,Lewis,LindaLewis@meridianpharma.com,DC013,Pharmacist Liaison,6/27/2024,84635.86
EMP0438,Daniel,Walker,DanielWalker@meridianpharma.com,DC024,Pharmacist Liaison,4/1/2024,78221.47
EMP0439,Melissa,Reed,MelissaReed@meridianpharma.com,DC019,Shift Supervisor,5/21/2023,56202.70
EMP0440,Angela,Cooper,AngelaCooper@meridianpharma.com,DC016,Sales Associate,1/5/2015,45222.26
EMP0441,Robert,Ortiz,RobertOrtiz@meridianpharma.com,DC011,Shift Supervisor,1/17/2023,42096.55
EMP0442,Carol,Davis,CarolDavis@meridianpharma.com,,Inventory Clerk,9/7/2022,34664.07
EMP0443,George,Martinez,GeorgeMartinez@meridianpharma.com,DC022,Logistics Coordinator,7/28/2020,51350.95
EMP0444,Sarah,Lee,SarahLee@meridianpharma.com,DC014,Account Representative,4/13/2021,58624.00
EMP0445,Pamela,Ward,PamelaWard@meridianpharma.com,DC008,Inventory Clerk,3/30/2018,37338.14
EMP0446,Thomas,Thompson,ThomasThompson@meridianpharma.com,DC023,Logistics Coordinator,7/17/2023,69483.95
EMP0447,John,White,JohnWhite@meridianpharma.com,DC020,Shift Supervisor,3/4/2021,49253.30
EMP0448,Charles,Nelson,CharlesNelson@meridianpharma.com,DC008,Pharmacist Liaison,8/1/2017,67248.28
EMP0449,Barbara,Nelson,BarbaraNelson@meridianpharma.com,DC009,Shift Supervisor,10/19/2016,51352.75
EMP0450,Susan,Smith,SusanSmith@meridianpharma.com,DC015,Logistics Coordinator,11/13/2024,52676.67
EMP0451,Timothy,Hall,TimothyHall@meridianpharma.com,DC004,Account Representative,11/5/2022,70297.48
EMP0452,Rachel,Lewis,RachelLewis@meridianpharma.com,DC003,Sales Associate,4/22/2017,44565.42
EMP0453,Susan,Martinez,SusanMartinez@meridianpharma.com,DC013,Inventory Clerk,3/18/2022,34173.78
EMP0454,Barbara,Baker,BarbaraBaker@meridianpharma.com,DC020,Account Representative,11/25/2021,52511.70
EMP0455,Nancy,Cox,NancyCox@meridianpharma.com,DC006,Sales Associate,2/19/2015,50225.92
EMP0456,Jason,Peterson,JasonPeterson@meridianpharma.com,DC024,Store Manager,5/29/2021,64500.25
EMP0457,Michael,Gomez,MichaelGomez@meridianpharma.com,DC016,Inventory Clerk,8/12/2014,38075.31
EMP0458,Donna,Kim,DonnaKim@meridianpharma.com,DC004,Sales Associate,4/27/2016,47309.15
EMP0459,David,Stewart,DavidStewart@meridianpharma.com,DC010,Logistics Coordinator,4/13/2019,59228.67
EMP0460,Barbara,Cooper,BarbaraCooper@meridianpharma.com,DC012,Logistics Coordinator,2/22/2018,53087.63
EMP0461,Jeffrey,Reyes,JeffreyReyes@meridianpharma.com,DC009,Sales Associate,9/12/2015,57890.68
EMP0462,David,Hall,DavidHall@meridianpharma.com,DC014,Shift Supervisor,3/17/2020,40953.18
EMP0463,Eric,Turner,EricTurner@meridianpharma.com,DC022,Account Representative,6/3/2020,70673.31
EMP0464,David,Gomez,DavidGomez@meridianpharma.com,DC023,Sales Associate,8/19/2019,54596.20
EMP0465,Emma,Richardson,EmmaRichardson@meridianpharma.com,DC015,Inventory Clerk,8/23/2024,46586.62
EMP0466,Matthew,Taylor,MatthewTaylor@meridianpharma.com,DC003,Logistics Coordinator,4/7/2016,69544.57
EMP0467,Scott,King,ScottKing@meridianpharma.com,DC024,Cashier,12/23/2014,35490.05
EMP0468,Carol,Scott,CarolScott@meridianpharma.com,DC001,Logistics Coordinator,4/6/2015,57713.18
EMP0469,Nicole,Howard,NicoleHoward@meridianpharma.com,DC004,Cashier,4/23/2020,40422.26
EMP0470,Jonathan,Hall,JonathanHall@meridianpharma.com,DC009,Logistics Coordinator,5/6/2021,59157.37
EMP0471,John,Thompson,JohnThompson@meridianpharma.com,DC005,Logistics Coordinator,6/8/2014,57334.59
EMP0472,Alexander,Walker,AlexanderWalker@meridianpharma.com,DC016,Store Manager,1/23/2024,66664.09
EMP0473,Joshua,Flores,JoshuaFlores@meridianpharma.com,DC016,Cashier,11/27/2024,41548.14
EMP0474,Maria,Cruz,MariaCruz@meridianpharma.com,DC011,Store Manager,3/5/2022,67719.19
EMP0475,Matthew,Cruz,MatthewCruz@meridianpharma.com,DC014,Account Representative,7/8/2022,62877.31
EMP0476,Linda,Rogers,LindaRogers@meridianpharma.com,DC003,Store Manager,12/16/2021,69861.73
EMP0477,Anna,Reed,AnnaReed@meridianpharma.com,DC000,Shift Supervisor,5/22/2023,40897.97
EMP0478,Michael,Campbell,MichaelCampbell@meridianpharma.com,DC009,Pharmacist Liaison,3/28/2023,74923.26
EMP0479,Jessica,Brown,JessicaBrown@meridianpharma.com,DC016,Account Representative,12/29/2015,72357.11
EMP0480,Stephen,Hall,StephenHall@meridianpharma.com,DC009,Cashier,3/13/2017,30945.88
EMP0481,Emma,Ramirez,EmmaRamirez@meridianpharma.com,DC021,Shift Supervisor,8/7/2021,43350.72
EMP0482,Shirley,Williams,ShirleyWilliams@meridianpharma.com,DC022,Sales Associate,4/26/2019,60789.58
EMP0483,Scott,Johnson,ScottJohnson@meridianpharma.com,DC020,Store Manager,12/29/2021,80815.18
EMP0484,Edward,Carter,EdwardCarter@meridianpharma.com,DC015,Store Manager,6/12/2016,68907.41
EMP0485,Samantha,Gomez,SamanthaGomez@meridianpharma.com,DC001,Pharmacist Liaison,4/18/2020,79666.16
EMP0486,Joshua,Wilson,JoshuaWilson@meridianpharma.com,DC011,Store Manager,3/8/2021,65538.26
EMP0487,Christine,Hill,ChristineHill@meridianpharma.com,DC017,Shift Supervisor,2/3/2024,40883.94
EMP0488,Scott,Phillips,ScottPhillips@meridianpharma.com,DC022,Inventory Clerk,2/2/2022,33497.46
EMP0489,Donna,King,DonnaKing@meridianpharma.com,DC013,Logistics Coordinator,4/6/2022,50016.98
EMP0490,Emma,Harris,EmmaHarris@meridianpharma.com,DC023,Shift Supervisor,9/12/2021,48744.75
EMP0491,Debra,Rivera,DebraRivera@meridianpharma.com,DC006,Inventory Clerk,4/18/2017,34482.28
EMP0492,Kimberly,Bailey,KimberlyBailey@meridianpharma.com,DC006,Pharmacist Liaison,5/4/2021,65212.87
EMP0493,Maria,Flores,MariaFlores@meridianpharma.com,DC011,Pharmacist Liaison,12/3/2016,78066.28
EMP0494,Jessica,Stewart,JessicaStewart@meridianpharma.com,DC021,Cashier,4/19/2019,41806.77
EMP0495,Rachel,Carter,RachelCarter@meridianpharma.com,DC014,Sales Associate,10/7/2023,59747.16
EMP0496,Betty,Baker,BettyBaker@meridianpharma.com,DC019,Account Representative,8/10/2015,58604.79
EMP0497,David,Morales,DavidMorales@meridianpharma.com,DC006,Pharmacist Liaison,2/11/2021,64402.55
EMP0498,Anthony,Perez,AnthonyPerez@meridianpharma.com,DC006,Account Representative,10/22/2022,68152.20
EMP0499,Brandon,Parker,BrandonParker@meridianpharma.com,DC013,Logistics Coordinator,10/28/2024,
